"respid","rlh","prop.corr","ind.coef_1","ind.coef_2","ind.coef_3","ind.coef_4","ind.coef_5","ind.coef_6","ind.coef_7","ind.coef_8","ind.coef_9","ind.coef_10","ind.coef_11","ind.coef_12","ind.coef_13","ind.coef_14","ind.coef_15","ind.coef_16","ind.coef_17","ind.coef_18","ind.coef_19","ind.coef_20","ind.coef_21","ind.coef_22","ind.coef_23","ind.coef_24","ind.coef_25","cls.memb","cls.memb.prob_1","cls.memb.prob_2","cls.memb.prob_3","version","pick_1","pick_2","pick_3","pick_4","pick_5","pick_6","pick_7","pick_8","pick_9","pick_10"
"469","0.72518203989335595","0.90000000000000002","0","-3.418800583381254","0","2.6284332294489108","4.7539557736282045","6.118471276462369","7.3203003155840456","0","-0.041938621625032591","0","-0.055847746360836441","0","-0.13016461673888133","0","-0.18832177307233938","0","-0.3060685925671639","0","-0.24018170738734204","0","-0.18461092594666578","0","-0.13241026337878986","0","-0.43750492910711664","2","0.0025970012330787827","0.99740299876690197","1.9352807157305447E-14","19","3","3","3","3","3","3","2","3","3","3"
"470","0.44842572285787669","0.69999999999999996","0","-6.4242155068275615","0","1.7950730329680848","0.0083712291061643004","-1.1701521514186366","-2.9646290621538558","0","0.026598463597430386","0","-0.20004149756393699","0","-0.16393864726305141","0","-0.60822512904994586","0","-0.23240589296073869","0","-0.2297184451536847","0","-0.13270299373299904","0","-0.54422851518930837","0","-0.12638942988040869","1","0.52145589221888289","8.4784519344938752E-08","0.47854402299659698","18","1","1","1","1","2","1","2","1","3","1"
"471","0.65340013005292674","0.80000000000000004","0","-3.3094922114655065","0","2.8675035209178201","4.9332854187609696","5.9022117941711745","6.8000000389558721","0","-0.31795352679454819","0","0.014906326683394356","0","-0.34578296977399647","0","-0.061080329688425652","0","-0.10630130441376363","0","-0.24622330282436755","0","-0.17312813853252182","0","-0.035035930459551973","0","-0.58851436396049805","2","0.0036754530277194599","0.99632454697220052","7.9862621575160532E-14","1","3","3","3","2","3","3","3","2","3","3"
"472","0.42079102116333444","0.69999999999999996","0","1.1753402475649466","0","3.2132960591020669","4.4259639163035134","4.6486010633245751","2.1093795364542252","0","-0.6115255243934441","0","-0.030949766128156937","0","-0.21369616627635923","0","-0.64313633063556741","0","-0.092856627117788637","0","-0.22408756025632598","0","-0.24462777724708729","0","-0.48332698005339925","0","-0.11164368673468208","1","0.58622309322459154","0.41377662640379559","2.803716126227996E-07","8","1","2","4","3","3","2","2","2","2","3"
"473","0.47286228044904965","0.69999999999999996","0","-4.7784642943788755","0","2.5641037352714608","5.1904104924428385","5.3639334850858118","4.5485942829918553","0","-0.37617084538853551","0","0.34181501964380773","0","-0.29169904600227886","0","0.12764581299463895","0","0.13787345667509293","0","-0.18889154508630465","0","-0.07819717547569599","0","-0.47075645381350001","0","-0.098494274470612944","1","0.99000382936728104","0.009996170579096306","5.3623179248472207E-11","15","3","3","2","2","3","2","2","2","2","2"
"474","0.43410482841481396","0.69999999999999996","0","-5.5410955659668666","0","2.2727418633053365","3.1547361980013386","2.6457602600570982","0.28938239958607459","0","0.047295803525609165","0","0.35113065522059156","0","-0.08986076513450833","0","-0.44515372533477138","0","0.019044439569994312","0","-0.19559407734453957","0","-0.20143625437313845","0","-0.67016766467008049","0","-0.1118519222208262","1","0.99989798149484455","0.00010110080840981625","9.1769674578864862E-07","17","3","1","2","1","3","2","1","2","2","3"
"475","0.55894519593030134","1","0","-3.4920706944803444","0","2.7781698645950867","5.2783086601336127","4.6531365484619993","4.5033878489053123","0","-0.41753844008162982","0","-0.57171794053925895","0","-0.32187764850113476","0","0.13571064869380162","0","-0.19383860424097338","0","-0.23633590598473023","0","-0.11875076686666484","0","0.16455484782832325","0","-0.44364732485961167","1","0.80269526348436215","0.19730473566015236","8.5548625047500284E-10","18","2","2","3","2","3","2","3","2","3","2"
"476","0.39231848956890714","0.59999999999999998","0","1.0836206907718073","0","3.5894993947582461","4.103991298012736","4.390023479369388","4.1515417080171382","0","-0.47937159947771335","0","-0.37500733793065877","0","-0.21080923006297708","0","-0.43386025827518426","0","0.011111629813488625","0","-0.21035886476628005","0","-0.40204350720154425","0","-1.0609058194400105","0","-0.37510545736088091","2","0.011036459681524622","0.98896353935000902","9.6846575450312696E-10","19","3","1","3","3","2","3","3","4","3","2"
"477","0.46560790065103069","0.80000000000000004","0","-3.9178865445955222","0","2.9190520594659914","4.2123535237734728","3.4551863709826938","3.5423182603493641","0","-0.14735697489610372","0","-0.10323823042404565","0","-0.25858753602187373","0","-0.58744611728700646","0","-0.0052166297786364292","0","-0.20729164478110923","0","-0.15344269287583337","0","-0.32497824086532406","0","-0.27529777324735438","1","0.96399940476512602","0.036000564934352448","3.0300520985079717E-08","9","3","1","2","3","2","3","2","3","2","2"
"478","0.455182487802757","0.80000000000000004","0","-5.4490955140564479","0","2.9803810773149921","3.132165681324929","0.88205736508508636","-1.1868252444059997","0","-0.59807200024629681","0","-0.084968290772038865","0","-0.080487569537791293","0","-0.10249587206142133","0","-0.38014838244602006","0","-0.2270939183381438","0","-0.24546333049759608","0","-0.052072267935400644","0","-0.33674598870860106","1","0.9997881274312459","1.1098738062955502E-05","0.00020077383069204899","13","1","2","2","2","2","2","2","2","1","2"
"479","0.3810766566834074","0.80000000000000004","0","1.2874512079712614","0","3.5241583037610598","5.1548393562009496","4.0868332836868131","2.91956623371687","0","-0.79486881569743673","0","-0.45028057394707943","0","-0.1120605784871407","0","-0.27966050513221846","0","-0.19537282522560145","0","-0.2124330706686175","0","-0.37988523497323429","0","-0.6860854845745421","0","-0.28372426018611024","1","0.81687724680274809","0.18312246102086874","2.9217638329313727E-07","1","2","2","3","3","3","2","2","4","2","2"
"480","0.37888010855133769","0.69999999999999996","0","-3.6749307549513524","0","3.1969427159068484","4.1572726694834117","3.5909069454041571","3.1518426055379867","0","-0.68651196930469083","0","-0.42655600311236502","0","-0.074611042928791602","0","0.010599829167709631","0","-0.27518562202893876","0","-0.239321256150345","0","-0.14691854948687977","0","-0.38614915004656458","0","-0.18771672793313376","1","0.93059760128436131","0.069402358782392981","3.9933245218610515E-08","5","3","2","3","2","2","2","3","2","2","1"
"481","0.48563884874490587","0.69999999999999996","0","-4.2450625022169284","0","2.9240250586910603","4.3138429725504395","2.6037282833964155","1.4590776839391515","0","-0.41110030232723704","0","-0.36425893158560047","0","-0.35831837020263846","0","-0.010503446175549771","0","-0.19954446079673258","0","-0.24364264848625533","0","-0.34072352003250184","0","-0.35114393471165145","0","-0.38360973549136412","1","0.99897211458236401","0.0010268586449948779","1.026772640931769E-06","17","1","2","2","2","2","2","2","2","3","3"
"482","0.68642929239067718","0.90000000000000002","0","-3.0788046125926067","0","2.734780375947691","4.8435142176612462","6.5139928663810096","7.7026871047256389","0","-0.19943151202835885","0","-0.055167997730037985","0","-0.32515755792239687","0","-0.16111680920314059","0","-0.017398285311071605","0","-0.20924338020234784","0","-0.045620186505226618","0","-0.3324927706112496","0","-0.27081622869763772","2","0.0055449260833786186","0.99445507391660104","2.0333948033769182E-14","9","3","3","3","3","3","3","2","3","3","3"
"483","0.5188895724759286","0.69999999999999996","0","-3.6424034316196341","0","2.5710081283630957","4.9659525235794195","4.9857028525442955","5.3920535471163671","0","-0.032635923923363286","0","-0.23302028452279333","0","-0.16766026525848901","0","-0.22793949216575368","0","-0.31116798207494356","0","-0.21634902613688781","0","-0.24919988236981569","0","-0.10753359702434066","0","-0.14037152169353473","1","0.52009972580613695","0.47990027415367209","4.01907417670379E-11","5","3","2","3","3","3","3","3","2","2","2"
"484","0.76013766983767195","1","0","-5.6717595961669032","0","2.8044221152352136","4.0675643513273005","1.0018227584080115","-1.8231141603526764","0","-0.43209871256281029","0","0.0048476845145779181","0","-0.15718243383923716","0","-0.2807534863121699","0","-0.1939897363493156","0","-0.22512242030752735","0","-0.24637417442775125","0","0.012888007139637907","0","-0.029211331215000854","1","0.99996260049585095","6.0249395668960062E-08","3.7339254753926284E-05","2","3","2","2","1","1","1","2","2","2","2"
"485","0.51272854051388261","0.80000000000000004","0","-5.0550957524596187","0","3.2809996701524557","3.3440769907983579","1.5714923377903522","-0.71550068625633778","0","-0.43844245846295066","0","0.21910454380994906","0","-0.14736241068355932","0","-0.53113485427858764","0","-0.020106517349863108","0","-0.21454410847029809","0","-0.3399592680468968","0","-0.057345495833054205","0","-0.15067080690946918","1","0.99975159577386274","2.3410191193233488E-05","0.00022499403494460698","9","2","1","2","2","2","2","1","2","2","2"
"486","0.3628122265693417","0.59999999999999998","0","-6.533959595540729","0","1.4542988015176737","0.19560086647440059","-0.75399340266957382","-1.2154965936707189","0","0.03161704849928821","0","-0.29000732761025194","0","-0.19137011032965032","0","-0.50687955156737763","0","-0.52489538548567705","0","-0.24151401381519588","0","-0.27486755881294572","0","0.077998797955733251","0","-0.23083552535895702","1","0.97669381827130863","4.1346323023550583E-06","0.02330204709638841","6","2","1","1","3","3","1","2","1","1","1"
"487","0.44415169206890576","0.5","0","-6.6757928275018568","0","1.7954521484958945","0.2421213174365334","-1.3741159152395581","-3.0893134875285146","0","-0.29008374782787472","0","-0.20955267493271693","0","-0.19496215813123999","0","-0.46464713814827535","0","-0.18620157372262824","0","-0.24620033537859651","0","-0.16417599366555347","0","0.26088009047649807","0","-0.20581436649215862","1","0.50099809212691404","3.0814142849925796E-08","0.49900187705894217","18","2","1","1","2","2","1","2","1","1","1"
"488","0.87714833982997187","1","0","-2.7472066142737175","0","2.7360732152638789","5.1535541969553593","7.3160353994350302","8.457104373189301","0","-0.17022064207785548","0","-0.0086080454268284198","0","-0.17185264691262792","0","-0.079134690327783599","0","-0.072862967675361157","0","-0.21895644580000423","0","-0.18776184430567963","0","-0.33905350590855377","0","-0.41972688745135051","2","0.0019672438478314834","0.99803275615216747","6.1547345326068801E-16","16","3","3","3","3","3","3","3","3","3","3"
"489","0.85783601995009939","1","0","-2.4887945996967051","0","2.7772117949345447","4.763541193077498","7.3231194398200614","8.9198181620415902","0","-0.12818482221415264","0","-0.057352919505380864","0","-0.23617764718932183","0","-0.17581498260384701","0","-0.017613634182937116","0","-0.20999235014038709","0","-0.15099984519892287","0","-0.4612371561421999","0","-0.46769938736613881","2","0.00070432328469867693","0.99929567671529307","7.9460536274974405E-15","13","3","3","3","3","3","3","3","3","3","3"
"490","0.52858958095803232","0.80000000000000004","0","0.94531482298610492","0","4.2093628514750856","4.2086702922967385","1.1345296009835799","-1.4889294505939941","0","-1.0002277734834064","0","-0.56508140831934461","0","-0.23182945141563444","0","-0.43809580829724726","0","-0.26638408334933222","0","-0.23984547388293714","0","-0.48868215669785353","0","-0.51436291826083957","0","-0.40373836151049552","3","0.095627663545075556","0.00023191128563828005","0.9041404251692865","11","2","2","2","2","2","4","1","2","4","2"
"491","0.62110425579033723","0.90000000000000002","0","-2.6313464046517647","0","3.0496351853488757","5.2531581615050573","6.4070843822847552","5.3800292157129039","0","-0.54958721827390478","0","0.090496127234470813","0","-0.13958924011545756","0","-0.074508029814038645","0","0.075961676617026241","0","-0.21562393254270801","0","-0.27717945620454798","0","-0.62988266858980602","0","-0.49643485103270502","2","0.020920677596403283","0.97907932240317852","4.1835037683499598E-13","10","2","3","3","2","2","3","3","2","3","3"
"492","0.31685966730219173","0.69999999999999996","0","-4.9661699005651618","0","2.2566860944924909","2.1563676377257273","1.5941887646205284","0.87995041497404181","0","-0.56034724692786353","0","-0.30207824072334855","0","-0.11085693410785463","0","-0.29081495913143085","0","-0.31109395587481758","0","-0.21984370638069722","0","0.04809733399020532","0","-0.1226552139126592","0","-0.41233812835299827","1","0.99928316441039267","0.00071000688144621713","6.8287081619318673E-06","18","2","2","3","2","3","1","2","3","2","1"
"493","0.47574673800484935","0.69999999999999996","0","-3.7441651571244874","0","3.0197069573633031","4.3240230562745854","4.2136072598520018","2.7903534262941454","0","-0.57139641421998255","0","-0.031845706287152074","0","-0.20628205650451809","0","0.082720358774461905","0","-0.067056140780562878","0","-0.23589199790233492","0","-0.14430384057644441","0","-0.95146953420109615","0","-0.39860532965268564","1","0.77251870640699993","0.22748127071329519","2.2879705603235821E-08","17","3","2","2","3","3","2","2","1","2","3"
"494","0.49062474177504378","0.69999999999999996","0","-3.4138463665922507","0","3.3601874336457467","3.6607734802365699","3.497935888135423","4.9391304160800544","0","-0.43921057617918852","0","-0.31838726409538037","0","-0.23304483849480986","0","-0.22190773342034795","0","-0.36577312561086295","0","-0.23662109701637254","0","-0.27720533889858917","0","-0.29913420654139217","0","-0.43601191089737668","2","0.044649518321712725","0.95535048133777212","3.4051563735738215E-10","5","3","2","3","3","1","2","3","2","3","3"
"495","0.47424291698097903","0.69999999999999996","0","-5.1064024049329255","0","2.7783266943537503","1.4618525321536102","-0.65623324093138236","-2.68777362134677","0","-0.8040965743210875","0","-0.69705407388801754","0","-0.098979083962320843","0","-0.28305997472330424","0","-0.42223909709509105","0","-0.23387616966093716","0","-0.11995160319283939","0","-0.40558420541632606","0","-0.15911050051873701","1","0.66809488484403357","2.7545067500738232E-07","0.33190483970529189","4","2","1","2","1","2","2","2","1","1","1"
"496","0.3476117257287033","0.59999999999999998","0","1.6495743653659865","0","3.7030131585227952","3.7031173025417092","2.7174777035563009","3.3553706002272348","0","-0.81254680128505985","0","-0.58671173955843292","0","-0.2261479913646357","0","-0.11481094082417265","0","-0.32720778282477769","0","-0.2349380947783917","0","-0.40467598212279127","0","-0.71532335636035516","0","-0.76311239026606892","2","0.040892092242830129","0.95889190808005365","0.00021599967711639627","3","2","3","1","2","4","3","4","3","1","2"
"497","0.56553221134763076","0.80000000000000004","0","-4.3850054554069278","0","2.2949300424867398","4.801813595694612","5.7446547619733588","4.7302343117168366","0","-0.14338026634025547","0","-0.093490567263433771","0","-0.25183300122956159","0","0.30157163712191271","0","-0.1955976257850941","0","-0.24107330399514981","0","-0.10602229374949208","0","-0.042050387387380476","0","-0.46732022178097565","1","0.51273160880185153","0.48726839116351323","3.4634896645222465E-11","7","3","2","2","3","3","2","3","3","2","3"
